model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,2.750,2017-04-26.15:55:52,778663,778663,2973829,961626,3838460,51,2494981,0,961626,1438,4,1,0,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,ufscc,-1,16,tgba,-1,OK,3.150,2017-04-26.15:55:56,778663,778663,2973829,1007667,4072049,45,2613228,0,1007667,1448,4,-1,-1,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,ltl3dra,-1,OK,2.720,2017-04-26.15:56:00,519112,519112,1642604,761034,2438380,67,1386648,0,761034,1462,3,2,3,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,2.460,2017-04-26.15:56:04,519112,519112,1642604,633847,2026554,43,1240455,0,633847,1426,3,2,8,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,2.780,2017-04-26.15:56:07,778663,778663,2973829,918577,3616971,55,2423833,0,918577,1443,4,1,0,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,ufscc,-1,16,tgba,-1,OK,2.820,2017-04-26.15:56:11,778663,778663,2973829,945488,3719560,52,2472003,0,945488,1439,4,-1,-1,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,ltl3dra,-1,OK,2.730,2017-04-26.15:56:15,519112,519112,1642604,666653,2125622,48,1289579,0,666653,1440,3,2,3,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,rabinizer3,-1,OK,2.630,2017-04-26.15:56:19,519112,519112,1642604,673513,2154573,46,1294643,0,673513,1438,3,2,8,-1,-1
BridgeAndVehicles-PT-V10P10N10_LTLC_8_,favoid,seq,16,tgbarabin,-1,OK,2.760,2017-04-26.15:56:22,778663,778663,2973829,975745,3897713,43,2518080,0,975745,1447,4,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,41.720,2017-04-26.15:57:05,17865975,17865975,62551147,19373925,70293792,46,48367004,0,19373925,2769,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,46.560,2017-04-26.15:57:53,17433671,17433671,64285284,19211161,61607409,20,39901187,0,19211161,2733,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,52.180,2017-04-26.15:58:47,19739742,19739742,68530798,21884733,51193527,23,27549625,0,21884733,2692,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,52.820,2017-04-26.15:59:41,19739742,19739742,68530798,21968297,50601824,25,27218734,0,21968297,2751,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,42.840,2017-04-26.16:00:25,17865975,17865975,62551147,19547212,71292575,41,48713234,0,19547212,2752,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,43.570,2017-04-26.16:01:10,17865975,17865975,62551147,19119606,69239358,47,47735190,0,19119606,2735,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,49.170,2017-04-26.16:02:00,17433671,17433671,64285284,20006414,66668552,22,42248819,0,20006414,2706,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,49.590,2017-04-26.16:02:51,19739742,19739742,68530798,21065926,48368697,21,26370784,0,21065926,2751,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,53.660,2017-04-26.16:03:46,19739742,19739742,68530798,21636545,49854287,20,26818700,0,21636545,2738,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,42.430,2017-04-26.16:04:30,17865975,17865975,62551147,19493454,71498182,45,48710393,0,19493454,2729,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,43.760,2017-04-26.16:05:15,17865975,17865975,62551147,19498751,71577106,48,48834657,0,19498751,2751,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,47.610,2017-04-26.16:06:04,17433671,17433671,64285284,19019880,61139463,22,39639375,0,19019880,2729,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,52.220,2017-04-26.16:06:57,19739742,19739742,68530798,21293502,49210999,23,26635975,0,21293502,2763,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,51.280,2017-04-26.16:07:50,19739742,19739742,68530798,21612400,50197781,29,27187827,0,21612400,2760,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,42.940,2017-04-26.16:08:34,17865975,17865975,62551147,19445318,71271081,42,48567798,0,19445318,2735,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,45.550,2017-04-26.16:09:21,17865975,17865975,62551147,19576186,71774218,40,48796954,0,19576186,2749,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,45.220,2017-04-26.16:10:07,17433671,17433671,64285284,19324090,62183888,22,40067451,0,19324090,2712,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,51.590,2017-04-26.16:11:00,19739742,19739742,68530798,21667818,50371172,23,27108882,0,21667818,2723,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,49.560,2017-04-26.16:11:51,19739742,19739742,68530798,21191613,48752919,24,26477327,0,21191613,2750,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,42.940,2017-04-26.16:12:36,17865975,17865975,62551147,19033421,68786068,42,47441976,0,19033421,2758,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,44.070,2017-04-26.16:13:21,17865975,17865975,62551147,19864566,73511225,45,49809109,0,19864566,2748,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,47.370,2017-04-26.16:14:10,17433671,17433671,64285284,19252378,62030577,25,40107092,0,19252378,2791,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,52.100,2017-04-26.16:15:03,19739742,19739742,68530798,22306577,52602140,20,28194587,0,22306577,2772,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,51.260,2017-04-26.16:15:56,19739742,19739742,68530798,21439567,48983634,23,26467661,0,21439567,2747,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,42.580,2017-04-26.16:16:39,17865975,17865975,62551147,19399227,70769380,43,48337911,0,19399227,2764,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,42.060,2017-04-26.16:17:23,17865975,17865975,62551147,18930772,68225510,40,47189981,0,18930772,2739,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,45.930,2017-04-26.16:18:10,17433671,17433671,64285284,19081095,60487651,20,39269622,0,19081095,2741,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,49.640,2017-04-26.16:19:01,19739742,19739742,68530798,21103770,48388780,22,26378046,0,21103770,2755,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,53.030,2017-04-26.16:19:55,19739742,19739742,68530798,21498091,49240739,24,26588998,0,21498091,2745,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,43.900,2017-04-26.16:20:40,17865975,17865975,62551147,18887200,68265313,43,47279274,0,18887200,2765,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,43.990,2017-04-26.16:21:26,17865975,17865975,62551147,19655102,72278319,40,49306229,0,19655102,2721,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,46.720,2017-04-26.16:22:14,17433671,17433671,64285284,19049024,60826770,24,39438314,0,19049024,2777,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,50.860,2017-04-26.16:23:06,19739742,19739742,68530798,21180993,48675216,20,26502791,0,21180993,2743,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,54.350,2017-04-26.16:24:02,19739742,19739742,68530798,21791285,50485384,21,27083586,0,21791285,2736,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,44.770,2017-04-26.16:24:48,17865975,17865975,62551147,19932373,73526036,41,49481849,0,19932373,2731,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,43.670,2017-04-26.16:25:33,17865975,17865975,62551147,18996296,68609701,43,47506739,0,18996296,2774,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,47.660,2017-04-26.16:26:22,17433671,17433671,64285284,18862247,60656421,23,39282913,0,18862247,2730,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,50.170,2017-04-26.16:27:13,19739742,19739742,68530798,21504720,49767656,20,26890497,0,21504720,2758,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,52.000,2017-04-26.16:28:06,19739742,19739742,68530798,21214926,48269519,26,26235173,0,21214926,2759,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,42.730,2017-04-26.16:28:51,17865975,17865975,62551147,19083966,68876448,45,47558536,0,19083966,2769,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,42.460,2017-04-26.16:29:34,17865975,17865975,62551147,19416257,70742000,42,48381217,0,19416257,2753,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,45.580,2017-04-26.16:30:21,17433671,17433671,64285284,18486359,57557834,20,38029205,0,18486359,2744,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,51.090,2017-04-26.16:31:13,19739742,19739742,68530798,21145308,48468625,23,26427943,0,21145308,2735,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,51.740,2017-04-26.16:32:07,19739742,19739742,68530798,21071331,47588448,22,25801274,0,21071331,2733,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,43.620,2017-04-26.16:32:51,17865975,17865975,62551147,19525223,71032722,50,48382841,0,19525223,2731,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,ufscc,-1,16,tgba,-1,OK,46.490,2017-04-26.16:33:39,17865975,17865975,62551147,20926741,78756467,44,52274650,0,20926741,2721,5,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3hoa,-1,OK,43.470,2017-04-26.16:34:24,17433671,17433671,64285284,18360405,57092207,24,37807171,0,18360405,2777,4,1,3750884,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,ltl3dra,-1,OK,50.260,2017-04-26.16:35:16,19739742,19739742,68530798,21238538,48818788,25,26415195,0,21238538,2744,3,2,9654288,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,rabinizer3,-1,OK,53.230,2017-04-26.16:36:10,19739742,19739742,68530798,21746214,49930616,22,26914176,0,21746214,2747,3,2,9673049,-1,-1
BridgeAndVehicles-PT-V20P10N10_LTLC_7_,favoid,seq,16,tgbarabin,-1,OK,45.460,2017-04-26.16:36:57,17865975,17865975,62551147,20426689,75983207,42,50878547,0,20426689,2746,5,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,46.570,2017-04-26.16:37:45,11376934,11376934,45543515,12066689,48461743,42,35493872,0,12066689,2727,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,40.340,2017-04-26.16:38:27,9076326,9076326,31773082,9474050,14669948,0,4784070,0,9474050,1373,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,40.410,2017-04-26.16:39:09,9076326,9076326,31773082,9594647,15107137,0,4909418,0,9594647,1401,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,42.270,2017-04-26.16:39:53,9076326,9076326,31773082,9597677,15146447,0,4939346,0,9597677,1391,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,48.270,2017-04-26.16:40:43,11376934,11376934,45543515,12445366,50251411,42,36207489,0,12445366,2724,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,50.200,2017-04-26.16:41:35,11376934,11376934,45543515,13242082,53234258,40,37525246,0,13242082,2706,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,40.450,2017-04-26.16:42:18,9076326,9076326,31773082,9600108,15123370,0,4891886,0,9600108,1380,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,42.360,2017-04-26.16:43:02,9076326,9076326,31773082,9500837,14804899,0,4823523,0,9500837,1396,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,42.240,2017-04-26.16:43:45,9076326,9076326,31773082,9628434,15229404,0,4916103,0,9628434,1395,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,49.740,2017-04-26.16:44:37,11376934,11376934,45543515,12719609,51156456,42,36556883,0,12719609,2711,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,51.650,2017-04-26.16:45:30,11376934,11376934,45543515,13257737,53414260,48,37497422,0,13257737,2726,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,41.100,2017-04-26.16:46:13,9076326,9076326,31773082,9578481,15049263,0,4889886,0,9578481,1402,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,41.090,2017-04-26.16:46:55,9076326,9076326,31773082,9568553,15151505,0,4952897,0,9568553,1384,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,41.280,2017-04-26.16:47:38,9076326,9076326,31773082,9643543,15301238,0,4989493,0,9643543,1363,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,48.390,2017-04-26.16:48:29,11376934,11376934,45543515,12680385,51150932,41,36478657,0,12680385,2704,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,44.720,2017-04-26.16:49:15,11376934,11376934,45543515,11979428,48094697,44,35307994,0,11979428,2723,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,41.430,2017-04-26.16:49:58,9076326,9076326,31773082,9605175,15204386,0,4941712,0,9605175,1360,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,41.020,2017-04-26.16:50:41,9076326,9076326,31773082,9585816,15040984,0,4933475,0,9585816,1360,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,40.000,2017-04-26.16:51:23,9076326,9076326,31773082,9589050,15063734,0,4902396,0,9589050,1370,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,47.760,2017-04-26.16:52:12,11376934,11376934,45543515,12914885,52080879,44,36981601,0,12914885,2708,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,50.610,2017-04-26.16:53:04,11376934,11376934,45543515,12783824,51581023,44,36885539,0,12783824,2707,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,41.180,2017-04-26.16:53:47,9076326,9076326,31773082,9513586,14816655,0,4833258,0,9513586,1371,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,42.370,2017-04-26.16:54:31,9076326,9076326,31773082,9517816,14863750,0,4868917,0,9517816,1371,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,41.390,2017-04-26.16:55:14,9076326,9076326,31773082,9495539,14760549,0,4819752,0,9495539,1384,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,47.680,2017-04-26.16:56:04,11376934,11376934,45543515,12967181,52300762,42,37284959,0,12967181,2723,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,50.260,2017-04-26.16:56:56,11376934,11376934,45543515,13171184,53003042,41,37591042,0,13171184,2708,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,41.350,2017-04-26.16:57:39,9076326,9076326,31773082,9758365,15687931,0,5108441,0,9758365,1371,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,41.480,2017-04-26.16:58:22,9076326,9076326,31773082,9507487,14792973,0,4811133,0,9507487,1392,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,41.480,2017-04-26.16:59:05,9076326,9076326,31773082,9647858,15318144,0,5000172,0,9647858,1391,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,52.380,2017-04-26.16:59:59,11376934,11376934,45543515,13185253,53318976,47,37578901,0,13185253,2714,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,49.990,2017-04-26.17:00:51,11376934,11376934,45543515,13219897,52793227,41,37693160,0,13219897,2706,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,41.440,2017-04-26.17:01:34,9076326,9076326,31773082,9580042,15065640,0,4896323,0,9580042,1383,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,40.670,2017-04-26.17:02:17,9076326,9076326,31773082,9569976,15167772,0,4944660,0,9569976,1386,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,41.470,2017-04-26.17:03:00,9076326,9076326,31773082,9564086,14995131,0,4880007,0,9564086,1369,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,49.100,2017-04-26.17:03:51,11376934,11376934,45543515,12520243,50227080,40,36275057,0,12520243,2714,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,49.620,2017-04-26.17:04:42,11376934,11376934,45543515,12938048,51808216,44,36991497,0,12938048,2717,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,40.400,2017-04-26.17:05:25,9076326,9076326,31773082,9627966,15208060,0,4922105,0,9627966,1360,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,39.530,2017-04-26.17:06:06,9076326,9076326,31773082,9604307,15080470,0,4899355,0,9604307,1340,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,41.280,2017-04-26.17:06:49,9076326,9076326,31773082,9689190,15517645,0,5031530,0,9689190,1356,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,50.010,2017-04-26.17:07:41,11376934,11376934,45543515,13093611,52837503,40,37422056,0,13093611,2706,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,47.800,2017-04-26.17:08:30,11376934,11376934,45543515,12469063,50112953,41,36099893,0,12469063,2707,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,41.370,2017-04-26.17:09:13,9076326,9076326,31773082,9620374,15270099,0,4950554,0,9620374,1373,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,40.550,2017-04-26.17:09:55,9076326,9076326,31773082,9487006,14678693,0,4771023,0,9487006,1374,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,39.720,2017-04-26.17:10:36,9076326,9076326,31773082,9655691,15268567,0,4966223,0,9655691,1387,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,50.080,2017-04-26.17:11:28,11376934,11376934,45543515,13032855,52617642,44,37249786,0,13032855,2706,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,ufscc,-1,16,tgba,-1,OK,48.260,2017-04-26.17:12:18,11376934,11376934,45543515,12874070,51740750,40,36917255,0,12874070,2708,2,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3hoa,-1,OK,40.640,2017-04-26.17:13:01,9076326,9076326,31773082,9560598,14974887,0,4874882,0,9560598,1367,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,ltl3dra,-1,OK,39.880,2017-04-26.17:13:42,9076326,9076326,31773082,9599110,15072703,0,4903431,0,9599110,1396,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,rabinizer3,-1,OK,40.720,2017-04-26.17:14:24,9076326,9076326,31773082,9601571,15140974,0,4919119,0,9601571,1362,1,1,7514824,-1,-1
BridgeAndVehicles-PT-V20P10N20_LTLC_6_,favoid,seq,16,tgbarabin,-1,OK,50.200,2017-04-26.17:15:16,11376934,11376934,45543515,12824243,51387564,41,36678507,0,12824243,2725,2,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,ufscc,-1,16,tgba,-1,OK,95.540,2017-04-26.17:16:55,9080862,9080862,40924027,10667781,47807005,94,35025913,0,10667781,2715,4,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,ltl3hoa,-1,OK,88.460,2017-04-26.17:18:26,9080862,9080862,31785918,9125574,9125574,0,0,0,9125574,16,3,1,9080861,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,rabinizer3,-1,OK,88.890,2017-04-26.17:19:58,9080863,9080863,31785921,9118733,9118733,0,0,0,9118733,16,3,2,9080867,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,tgbarabin,-1,OK,100.870,2017-04-26.17:21:42,9080862,9080862,40924027,11323063,51355032,86,36689735,0,11323063,2707,4,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,ufscc,-1,16,tgba,-1,OK,100.490,2017-04-26.17:23:26,9080862,9080862,40924027,10894408,49022943,80,35427004,0,10894408,2717,4,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,ltl3hoa,-1,OK,86.890,2017-04-26.17:24:56,9080862,9080862,31785918,9124916,9124916,0,0,0,9124916,16,3,1,9080861,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,rabinizer3,-1,OK,92.810,2017-04-26.17:26:32,9080863,9080863,31785921,9120484,9120484,0,0,0,9120484,16,3,2,9080869,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,tgbarabin,-1,OK,95.210,2017-04-26.17:28:10,9080862,9080862,40924027,10303623,45968165,90,34053669,0,10303623,2732,4,1,0,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,ufscc,-1,16,tgba,-1,OK,97.940,2017-04-26.17:29:51,9080862,9080862,40924027,10810780,49062014,80,35626880,0,10810780,2696,4,-1,-1,-1,-1
BridgeAndVehicles-PT-V20P10N50_LTLC_13_,favoid,seq,16,ltl3hoa,-1,OK,90.300,2017-04-26.17:31:25,9080862,9080862,31785918,9125894,9125894,0,0,0,9125894,16,3,1,9080861,-1,-1
